"","Id","Id2","age60_perc","bachelor_perc","Geography","Year","est.white.percent","est.black.percent"
"5633","0500000US06031",6031,11.9,2.7,"Kings County, California",2010,0.761924347,0.075939781
"5634","0500000US06031",6031,11.9,2.7,"Kings County, California",2011,0.743868891,0.058673951
"5635","0500000US06031",6031,11.9,2.7,"Kings County, California",2012,0.698217542,0.064691736
"5636","0500000US06031",6031,11.9,2.7,"Kings County, California",2013,0.667289348,0.066978007
"5637","0500000US06031",6031,11.9,2.7,"Kings County, California",2014,0.625311941,0.063739028
"5638","0500000US06031",6031,11.9,2.7,"Kings County, California",2015,0.661153247,0.060722684
"5639","0500000US06031",6031,11.9,2.7,"Kings County, California",2016,0.66566078,0.066949294
"5640","0500000US06031",6031,11.9,2.7,"Kings County, California",2017,0.67269372,0.061938295
"5641","0500000US06031",6031,11.9,3.2,"Kings County, California",2010,0.761924347,0.075939781
"5642","0500000US06031",6031,11.9,3.2,"Kings County, California",2011,0.743868891,0.058673951
"5643","0500000US06031",6031,11.9,3.2,"Kings County, California",2012,0.698217542,0.064691736
"5644","0500000US06031",6031,11.9,3.2,"Kings County, California",2013,0.667289348,0.066978007
"5645","0500000US06031",6031,11.9,3.2,"Kings County, California",2014,0.625311941,0.063739028
"5646","0500000US06031",6031,11.9,3.2,"Kings County, California",2015,0.661153247,0.060722684
"5647","0500000US06031",6031,11.9,3.2,"Kings County, California",2016,0.66566078,0.066949294
"5648","0500000US06031",6031,11.9,3.2,"Kings County, California",2017,0.67269372,0.061938295
"5649","0500000US06031",6031,11.9,1.9,"Kings County, California",2010,0.761924347,0.075939781
"5650","0500000US06031",6031,11.9,1.9,"Kings County, California",2011,0.743868891,0.058673951
"5651","0500000US06031",6031,11.9,1.9,"Kings County, California",2012,0.698217542,0.064691736
"5652","0500000US06031",6031,11.9,1.9,"Kings County, California",2013,0.667289348,0.066978007
"5653","0500000US06031",6031,11.9,1.9,"Kings County, California",2014,0.625311941,0.063739028
"5654","0500000US06031",6031,11.9,1.9,"Kings County, California",2015,0.661153247,0.060722684
"5655","0500000US06031",6031,11.9,1.9,"Kings County, California",2016,0.66566078,0.066949294
"5656","0500000US06031",6031,11.9,1.9,"Kings County, California",2017,0.67269372,0.061938295
"5657","0500000US06031",6031,11.9,3.2,"Kings County, California",2010,0.761924347,0.075939781
"5658","0500000US06031",6031,11.9,3.2,"Kings County, California",2011,0.743868891,0.058673951
"5659","0500000US06031",6031,11.9,3.2,"Kings County, California",2012,0.698217542,0.064691736
"5660","0500000US06031",6031,11.9,3.2,"Kings County, California",2013,0.667289348,0.066978007
"5661","0500000US06031",6031,11.9,3.2,"Kings County, California",2014,0.625311941,0.063739028
"5662","0500000US06031",6031,11.9,3.2,"Kings County, California",2015,0.661153247,0.060722684
"5663","0500000US06031",6031,11.9,3.2,"Kings County, California",2016,0.66566078,0.066949294
"5664","0500000US06031",6031,11.9,3.2,"Kings County, California",2017,0.67269372,0.061938295
"5665","0500000US06031",6031,11.9,2.5,"Kings County, California",2010,0.761924347,0.075939781
"5666","0500000US06031",6031,11.9,2.5,"Kings County, California",2011,0.743868891,0.058673951
"5667","0500000US06031",6031,11.9,2.5,"Kings County, California",2012,0.698217542,0.064691736
"5668","0500000US06031",6031,11.9,2.5,"Kings County, California",2013,0.667289348,0.066978007
"5669","0500000US06031",6031,11.9,2.5,"Kings County, California",2014,0.625311941,0.063739028
"5670","0500000US06031",6031,11.9,2.5,"Kings County, California",2015,0.661153247,0.060722684
"5671","0500000US06031",6031,11.9,2.5,"Kings County, California",2016,0.66566078,0.066949294
"5672","0500000US06031",6031,11.9,2.5,"Kings County, California",2017,0.67269372,0.061938295
"5673","0500000US06031",6031,11.9,7053,"Kings County, California",2010,0.761924347,0.075939781
"5674","0500000US06031",6031,11.9,7053,"Kings County, California",2011,0.743868891,0.058673951
"5675","0500000US06031",6031,11.9,7053,"Kings County, California",2012,0.698217542,0.064691736
"5676","0500000US06031",6031,11.9,7053,"Kings County, California",2013,0.667289348,0.066978007
"5677","0500000US06031",6031,11.9,7053,"Kings County, California",2014,0.625311941,0.063739028
"5678","0500000US06031",6031,11.9,7053,"Kings County, California",2015,0.661153247,0.060722684
"5679","0500000US06031",6031,11.9,7053,"Kings County, California",2016,0.66566078,0.066949294
"5680","0500000US06031",6031,11.9,7053,"Kings County, California",2017,0.67269372,0.061938295
"5681","0500000US06031",6031,11.9,6081,"Kings County, California",2010,0.761924347,0.075939781
"5682","0500000US06031",6031,11.9,6081,"Kings County, California",2011,0.743868891,0.058673951
"5683","0500000US06031",6031,11.9,6081,"Kings County, California",2012,0.698217542,0.064691736
"5684","0500000US06031",6031,11.9,6081,"Kings County, California",2013,0.667289348,0.066978007
"5685","0500000US06031",6031,11.9,6081,"Kings County, California",2014,0.625311941,0.063739028
"5686","0500000US06031",6031,11.9,6081,"Kings County, California",2015,0.661153247,0.060722684
"5687","0500000US06031",6031,11.9,6081,"Kings County, California",2016,0.66566078,0.066949294
"5688","0500000US06031",6031,11.9,6081,"Kings County, California",2017,0.67269372,0.061938295
"5689","0500000US06031",6031,11.9,5208,"Kings County, California",2010,0.761924347,0.075939781
"5690","0500000US06031",6031,11.9,5208,"Kings County, California",2011,0.743868891,0.058673951
"5691","0500000US06031",6031,11.9,5208,"Kings County, California",2012,0.698217542,0.064691736
"5692","0500000US06031",6031,11.9,5208,"Kings County, California",2013,0.667289348,0.066978007
"5693","0500000US06031",6031,11.9,5208,"Kings County, California",2014,0.625311941,0.063739028
"5694","0500000US06031",6031,11.9,5208,"Kings County, California",2015,0.661153247,0.060722684
"5695","0500000US06031",6031,11.9,5208,"Kings County, California",2016,0.66566078,0.066949294
"5696","0500000US06031",6031,11.9,5208,"Kings County, California",2017,0.67269372,0.061938295
"5697","0500000US06033",6033,26.6,5.1,"Lake County, California",2010,0.821031017,0.023065878
"5698","0500000US06033",6033,26.6,5.1,"Lake County, California",2011,0.81756137,0.014675932
"5699","0500000US06033",6033,26.6,5.1,"Lake County, California",2012,0.809152431,0.026303862
"5700","0500000US06033",6033,26.6,5.1,"Lake County, California",2013,0.777716881,0.007907924
"5701","0500000US06033",6033,26.6,5.1,"Lake County, California",2014,0.780194441,0.023105447
"5702","0500000US06033",6033,26.6,5.1,"Lake County, California",2015,0.782740629,0.015559443
"5703","0500000US06033",6033,26.6,5.1,"Lake County, California",2016,0.768809657,0.014255412
"5704","0500000US06033",6033,26.6,5.1,"Lake County, California",2017,0.759144538,0.021604458
"5705","0500000US06033",6033,26.6,2.4,"Lake County, California",2010,0.821031017,0.023065878
"5706","0500000US06033",6033,26.6,2.4,"Lake County, California",2011,0.81756137,0.014675932
"5707","0500000US06033",6033,26.6,2.4,"Lake County, California",2012,0.809152431,0.026303862
"5708","0500000US06033",6033,26.6,2.4,"Lake County, California",2013,0.777716881,0.007907924
"5709","0500000US06033",6033,26.6,2.4,"Lake County, California",2014,0.780194441,0.023105447
"5710","0500000US06033",6033,26.6,2.4,"Lake County, California",2015,0.782740629,0.015559443
"5711","0500000US06033",6033,26.6,2.4,"Lake County, California",2016,0.768809657,0.014255412
"5712","0500000US06033",6033,26.6,2.4,"Lake County, California",2017,0.759144538,0.021604458
"5713","0500000US06033",6033,26.6,5.3,"Lake County, California",2010,0.821031017,0.023065878
"5714","0500000US06033",6033,26.6,5.3,"Lake County, California",2011,0.81756137,0.014675932
"5715","0500000US06033",6033,26.6,5.3,"Lake County, California",2012,0.809152431,0.026303862
"5716","0500000US06033",6033,26.6,5.3,"Lake County, California",2013,0.777716881,0.007907924
"5717","0500000US06033",6033,26.6,5.3,"Lake County, California",2014,0.780194441,0.023105447
"5718","0500000US06033",6033,26.6,5.3,"Lake County, California",2015,0.782740629,0.015559443
"5719","0500000US06033",6033,26.6,5.3,"Lake County, California",2016,0.768809657,0.014255412
"5720","0500000US06033",6033,26.6,5.3,"Lake County, California",2017,0.759144538,0.021604458
"5721","0500000US06033",6033,26.6,5.5,"Lake County, California",2010,0.821031017,0.023065878
"5722","0500000US06033",6033,26.6,5.5,"Lake County, California",2011,0.81756137,0.014675932
"5723","0500000US06033",6033,26.6,5.5,"Lake County, California",2012,0.809152431,0.026303862
"5724","0500000US06033",6033,26.6,5.5,"Lake County, California",2013,0.777716881,0.007907924
"5725","0500000US06033",6033,26.6,5.5,"Lake County, California",2014,0.780194441,0.023105447
"5726","0500000US06033",6033,26.6,5.5,"Lake County, California",2015,0.782740629,0.015559443
"5727","0500000US06033",6033,26.6,5.5,"Lake County, California",2016,0.768809657,0.014255412
"5728","0500000US06033",6033,26.6,5.5,"Lake County, California",2017,0.759144538,0.021604458
"5729","0500000US06033",6033,26.6,0,"Lake County, California",2010,0.821031017,0.023065878
"5730","0500000US06033",6033,26.6,0,"Lake County, California",2011,0.81756137,0.014675932
"5731","0500000US06033",6033,26.6,0,"Lake County, California",2012,0.809152431,0.026303862
"5732","0500000US06033",6033,26.6,0,"Lake County, California",2013,0.777716881,0.007907924
"5733","0500000US06033",6033,26.6,0,"Lake County, California",2014,0.780194441,0.023105447
"5734","0500000US06033",6033,26.6,0,"Lake County, California",2015,0.782740629,0.015559443
"5735","0500000US06033",6033,26.6,0,"Lake County, California",2016,0.768809657,0.014255412
"5736","0500000US06033",6033,26.6,0,"Lake County, California",2017,0.759144538,0.021604458
"5737","0500000US06033",6033,26.6,2051,"Lake County, California",2010,0.821031017,0.023065878
"5738","0500000US06033",6033,26.6,2051,"Lake County, California",2011,0.81756137,0.014675932
"5739","0500000US06033",6033,26.6,2051,"Lake County, California",2012,0.809152431,0.026303862
"5740","0500000US06033",6033,26.6,2051,"Lake County, California",2013,0.777716881,0.007907924
"5741","0500000US06033",6033,26.6,2051,"Lake County, California",2014,0.780194441,0.023105447
"5742","0500000US06033",6033,26.6,2051,"Lake County, California",2015,0.782740629,0.015559443
"5743","0500000US06033",6033,26.6,2051,"Lake County, California",2016,0.768809657,0.014255412
"5744","0500000US06033",6033,26.6,2051,"Lake County, California",2017,0.759144538,0.021604458
"5745","0500000US06033",6033,26.6,1192,"Lake County, California",2010,0.821031017,0.023065878
"5746","0500000US06033",6033,26.6,1192,"Lake County, California",2011,0.81756137,0.014675932
"5747","0500000US06033",6033,26.6,1192,"Lake County, California",2012,0.809152431,0.026303862
"5748","0500000US06033",6033,26.6,1192,"Lake County, California",2013,0.777716881,0.007907924
"5749","0500000US06033",6033,26.6,1192,"Lake County, California",2014,0.780194441,0.023105447
"5750","0500000US06033",6033,26.6,1192,"Lake County, California",2015,0.782740629,0.015559443
"5751","0500000US06033",6033,26.6,1192,"Lake County, California",2016,0.768809657,0.014255412
"5752","0500000US06033",6033,26.6,1192,"Lake County, California",2017,0.759144538,0.021604458
"5753","0500000US06033",6033,26.6,1729,"Lake County, California",2010,0.821031017,0.023065878
"5754","0500000US06033",6033,26.6,1729,"Lake County, California",2011,0.81756137,0.014675932
"5755","0500000US06033",6033,26.6,1729,"Lake County, California",2012,0.809152431,0.026303862
"5756","0500000US06033",6033,26.6,1729,"Lake County, California",2013,0.777716881,0.007907924
"5757","0500000US06033",6033,26.6,1729,"Lake County, California",2014,0.780194441,0.023105447
"5758","0500000US06033",6033,26.6,1729,"Lake County, California",2015,0.782740629,0.015559443
"5759","0500000US06033",6033,26.6,1729,"Lake County, California",2016,0.768809657,0.014255412
"5760","0500000US06033",6033,26.6,1729,"Lake County, California",2017,0.759144538,0.021604458
"5761","0500000US06037",6037,16.4,8.8,"Los Angeles County, California",2010,0.52757695,0.084809398
"5762","0500000US06037",6037,16.4,8.8,"Los Angeles County, California",2011,0.543024531,0.0835737
"5763","0500000US06037",6037,16.4,8.8,"Los Angeles County, California",2012,0.534118207,0.083598579
"5764","0500000US06037",6037,16.4,8.8,"Los Angeles County, California",2013,0.535240452,0.082931353
"5765","0500000US06037",6037,16.4,8.8,"Los Angeles County, California",2014,0.525183249,0.082079195
"5766","0500000US06037",6037,16.4,8.8,"Los Angeles County, California",2015,0.519685374,0.082245426
"5767","0500000US06037",6037,16.4,8.8,"Los Angeles County, California",2016,0.502460121,0.081527217
"5768","0500000US06037",6037,16.4,8.8,"Los Angeles County, California",2017,0.496666062,0.080987891
"5769","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2010,0.52757695,0.084809398
"5770","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2011,0.543024531,0.0835737
"5771","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2012,0.534118207,0.083598579
"5772","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2013,0.535240452,0.082931353
"5773","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2014,0.525183249,0.082079195
"5774","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2015,0.519685374,0.082245426
"5775","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2016,0.502460121,0.081527217
"5776","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2017,0.496666062,0.080987891
"5777","0500000US06037",6037,16.4,9.5,"Los Angeles County, California",2010,0.52757695,0.084809398
"5778","0500000US06037",6037,16.4,9.5,"Los Angeles County, California",2011,0.543024531,0.0835737
"5779","0500000US06037",6037,16.4,9.5,"Los Angeles County, California",2012,0.534118207,0.083598579
"5780","0500000US06037",6037,16.4,9.5,"Los Angeles County, California",2013,0.535240452,0.082931353
"5781","0500000US06037",6037,16.4,9.5,"Los Angeles County, California",2014,0.525183249,0.082079195
"5782","0500000US06037",6037,16.4,9.5,"Los Angeles County, California",2015,0.519685374,0.082245426
"5783","0500000US06037",6037,16.4,9.5,"Los Angeles County, California",2016,0.502460121,0.081527217
"5784","0500000US06037",6037,16.4,9.5,"Los Angeles County, California",2017,0.496666062,0.080987891
"5785","0500000US06037",6037,16.4,9.8,"Los Angeles County, California",2010,0.52757695,0.084809398
"5786","0500000US06037",6037,16.4,9.8,"Los Angeles County, California",2011,0.543024531,0.0835737
"5787","0500000US06037",6037,16.4,9.8,"Los Angeles County, California",2012,0.534118207,0.083598579
"5788","0500000US06037",6037,16.4,9.8,"Los Angeles County, California",2013,0.535240452,0.082931353
"5789","0500000US06037",6037,16.4,9.8,"Los Angeles County, California",2014,0.525183249,0.082079195
"5790","0500000US06037",6037,16.4,9.8,"Los Angeles County, California",2015,0.519685374,0.082245426
"5791","0500000US06037",6037,16.4,9.8,"Los Angeles County, California",2016,0.502460121,0.081527217
"5792","0500000US06037",6037,16.4,9.8,"Los Angeles County, California",2017,0.496666062,0.080987891
"5793","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2010,0.52757695,0.084809398
"5794","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2011,0.543024531,0.0835737
"5795","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2012,0.534118207,0.083598579
"5796","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2013,0.535240452,0.082931353
"5797","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2014,0.525183249,0.082079195
"5798","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2015,0.519685374,0.082245426
"5799","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2016,0.502460121,0.081527217
"5800","0500000US06037",6037,16.4,9.7,"Los Angeles County, California",2017,0.496666062,0.080987891
"5801","0500000US06037",6037,16.4,514154,"Los Angeles County, California",2010,0.52757695,0.084809398
"5802","0500000US06037",6037,16.4,514154,"Los Angeles County, California",2011,0.543024531,0.0835737
"5803","0500000US06037",6037,16.4,514154,"Los Angeles County, California",2012,0.534118207,0.083598579
"5804","0500000US06037",6037,16.4,514154,"Los Angeles County, California",2013,0.535240452,0.082931353
"5805","0500000US06037",6037,16.4,514154,"Los Angeles County, California",2014,0.525183249,0.082079195
"5806","0500000US06037",6037,16.4,514154,"Los Angeles County, California",2015,0.519685374,0.082245426
"5807","0500000US06037",6037,16.4,514154,"Los Angeles County, California",2016,0.502460121,0.081527217
"5808","0500000US06037",6037,16.4,514154,"Los Angeles County, California",2017,0.496666062,0.080987891
"5809","0500000US06037",6037,16.4,495864,"Los Angeles County, California",2010,0.52757695,0.084809398
"5810","0500000US06037",6037,16.4,495864,"Los Angeles County, California",2011,0.543024531,0.0835737
"5811","0500000US06037",6037,16.4,495864,"Los Angeles County, California",2012,0.534118207,0.083598579
"5812","0500000US06037",6037,16.4,495864,"Los Angeles County, California",2013,0.535240452,0.082931353
"5813","0500000US06037",6037,16.4,495864,"Los Angeles County, California",2014,0.525183249,0.082079195
"5814","0500000US06037",6037,16.4,495864,"Los Angeles County, California",2015,0.519685374,0.082245426
"5815","0500000US06037",6037,16.4,495864,"Los Angeles County, California",2016,0.502460121,0.081527217
"5816","0500000US06037",6037,16.4,495864,"Los Angeles County, California",2017,0.496666062,0.080987891
"5817","0500000US06037",6037,16.4,499785,"Los Angeles County, California",2010,0.52757695,0.084809398
"5818","0500000US06037",6037,16.4,499785,"Los Angeles County, California",2011,0.543024531,0.0835737
"5819","0500000US06037",6037,16.4,499785,"Los Angeles County, California",2012,0.534118207,0.083598579
"5820","0500000US06037",6037,16.4,499785,"Los Angeles County, California",2013,0.535240452,0.082931353
"5821","0500000US06037",6037,16.4,499785,"Los Angeles County, California",2014,0.525183249,0.082079195
"5822","0500000US06037",6037,16.4,499785,"Los Angeles County, California",2015,0.519685374,0.082245426
"5823","0500000US06037",6037,16.4,499785,"Los Angeles County, California",2016,0.502460121,0.081527217
"5824","0500000US06037",6037,16.4,499785,"Los Angeles County, California",2017,0.496666062,0.080987891
"5825","0500000US06039",6039,17.5,0.4,"Madera County, California",2010,0.839565941,0.038861883
"5826","0500000US06039",6039,17.5,0.4,"Madera County, California",2011,0.824358346,0.031204839
"5827","0500000US06039",6039,17.5,0.4,"Madera County, California",2012,0.801560919,0.039522264
"5828","0500000US06039",6039,17.5,0.4,"Madera County, California",2013,0.826726339,0.033099502
"5829","0500000US06039",6039,17.5,0.4,"Madera County, California",2014,0.800262702,0.034947071
"5830","0500000US06039",6039,17.5,0.4,"Madera County, California",2015,0.815849237,0.031858476
"5831","0500000US06039",6039,17.5,0.4,"Madera County, California",2016,0.709160488,0.029315371
"5832","0500000US06039",6039,17.5,0.4,"Madera County, California",2017,0.675071706,0.035974249
"5833","0500000US06039",6039,17.5,0.5,"Madera County, California",2010,0.839565941,0.038861883
"5834","0500000US06039",6039,17.5,0.5,"Madera County, California",2011,0.824358346,0.031204839
"5835","0500000US06039",6039,17.5,0.5,"Madera County, California",2012,0.801560919,0.039522264
"5836","0500000US06039",6039,17.5,0.5,"Madera County, California",2013,0.826726339,0.033099502
"5837","0500000US06039",6039,17.5,0.5,"Madera County, California",2014,0.800262702,0.034947071
"5838","0500000US06039",6039,17.5,0.5,"Madera County, California",2015,0.815849237,0.031858476
"5839","0500000US06039",6039,17.5,0.5,"Madera County, California",2016,0.709160488,0.029315371
"5840","0500000US06039",6039,17.5,0.5,"Madera County, California",2017,0.675071706,0.035974249
"5841","0500000US06039",6039,17.5,3.2,"Madera County, California",2010,0.839565941,0.038861883
"5842","0500000US06039",6039,17.5,3.2,"Madera County, California",2011,0.824358346,0.031204839
"5843","0500000US06039",6039,17.5,3.2,"Madera County, California",2012,0.801560919,0.039522264
"5844","0500000US06039",6039,17.5,3.2,"Madera County, California",2013,0.826726339,0.033099502
"5845","0500000US06039",6039,17.5,3.2,"Madera County, California",2014,0.800262702,0.034947071
"5846","0500000US06039",6039,17.5,3.2,"Madera County, California",2015,0.815849237,0.031858476
"5847","0500000US06039",6039,17.5,3.2,"Madera County, California",2016,0.709160488,0.029315371
"5848","0500000US06039",6039,17.5,3.2,"Madera County, California",2017,0.675071706,0.035974249
"5849","0500000US06039",6039,17.5,2.3,"Madera County, California",2010,0.839565941,0.038861883
"5850","0500000US06039",6039,17.5,2.3,"Madera County, California",2011,0.824358346,0.031204839
"5851","0500000US06039",6039,17.5,2.3,"Madera County, California",2012,0.801560919,0.039522264
"5852","0500000US06039",6039,17.5,2.3,"Madera County, California",2013,0.826726339,0.033099502
"5853","0500000US06039",6039,17.5,2.3,"Madera County, California",2014,0.800262702,0.034947071
"5854","0500000US06039",6039,17.5,2.3,"Madera County, California",2015,0.815849237,0.031858476
"5855","0500000US06039",6039,17.5,2.3,"Madera County, California",2016,0.709160488,0.029315371
"5856","0500000US06039",6039,17.5,2.3,"Madera County, California",2017,0.675071706,0.035974249
"5857","0500000US06039",6039,17.5,1.5,"Madera County, California",2010,0.839565941,0.038861883
"5858","0500000US06039",6039,17.5,1.5,"Madera County, California",2011,0.824358346,0.031204839
"5859","0500000US06039",6039,17.5,1.5,"Madera County, California",2012,0.801560919,0.039522264
"5860","0500000US06039",6039,17.5,1.5,"Madera County, California",2013,0.826726339,0.033099502
"5861","0500000US06039",6039,17.5,1.5,"Madera County, California",2014,0.800262702,0.034947071
"5862","0500000US06039",6039,17.5,1.5,"Madera County, California",2015,0.815849237,0.031858476
"5863","0500000US06039",6039,17.5,1.5,"Madera County, California",2016,0.709160488,0.029315371
"5864","0500000US06039",6039,17.5,1.5,"Madera County, California",2017,0.675071706,0.035974249
"5865","0500000US06039",6039,17.5,5908,"Madera County, California",2010,0.839565941,0.038861883
"5866","0500000US06039",6039,17.5,5908,"Madera County, California",2011,0.824358346,0.031204839
"5867","0500000US06039",6039,17.5,5908,"Madera County, California",2012,0.801560919,0.039522264
"5868","0500000US06039",6039,17.5,5908,"Madera County, California",2013,0.826726339,0.033099502
"5869","0500000US06039",6039,17.5,5908,"Madera County, California",2014,0.800262702,0.034947071
"5870","0500000US06039",6039,17.5,5908,"Madera County, California",2015,0.815849237,0.031858476
"5871","0500000US06039",6039,17.5,5908,"Madera County, California",2016,0.709160488,0.029315371
"5872","0500000US06039",6039,17.5,5908,"Madera County, California",2017,0.675071706,0.035974249
"5873","0500000US06039",6039,17.5,7413,"Madera County, California",2010,0.839565941,0.038861883
"5874","0500000US06039",6039,17.5,7413,"Madera County, California",2011,0.824358346,0.031204839
"5875","0500000US06039",6039,17.5,7413,"Madera County, California",2012,0.801560919,0.039522264
"5876","0500000US06039",6039,17.5,7413,"Madera County, California",2013,0.826726339,0.033099502
"5877","0500000US06039",6039,17.5,7413,"Madera County, California",2014,0.800262702,0.034947071
"5878","0500000US06039",6039,17.5,7413,"Madera County, California",2015,0.815849237,0.031858476
"5879","0500000US06039",6039,17.5,7413,"Madera County, California",2016,0.709160488,0.029315371
"5880","0500000US06039",6039,17.5,7413,"Madera County, California",2017,0.675071706,0.035974249
"5881","0500000US06039",6039,17.5,6487,"Madera County, California",2010,0.839565941,0.038861883
"5882","0500000US06039",6039,17.5,6487,"Madera County, California",2011,0.824358346,0.031204839
"5883","0500000US06039",6039,17.5,6487,"Madera County, California",2012,0.801560919,0.039522264
"5884","0500000US06039",6039,17.5,6487,"Madera County, California",2013,0.826726339,0.033099502
"5885","0500000US06039",6039,17.5,6487,"Madera County, California",2014,0.800262702,0.034947071
"5886","0500000US06039",6039,17.5,6487,"Madera County, California",2015,0.815849237,0.031858476
"5887","0500000US06039",6039,17.5,6487,"Madera County, California",2016,0.709160488,0.029315371
"5888","0500000US06039",6039,17.5,6487,"Madera County, California",2017,0.675071706,0.035974249
"5889","0500000US06041",6041,26.2,12.1,"Marin County, California",2010,0.792607032,0.029057078
"5890","0500000US06041",6041,26.2,12.1,"Marin County, California",2011,0.783140089,0.030776651
"5891","0500000US06041",6041,26.2,12.1,"Marin County, California",2012,0.801233261,0.023028949
"5892","0500000US06041",6041,26.2,12.1,"Marin County, California",2013,0.794465195,0.024693747
"5893","0500000US06041",6041,26.2,12.1,"Marin County, California",2014,0.795045062,0.021231064
"5894","0500000US06041",6041,26.2,12.1,"Marin County, California",2015,0.774233312,0.026705357
"5895","0500000US06041",6041,26.2,12.1,"Marin County, California",2016,0.768943914,0.023456653
"5896","0500000US06041",6041,26.2,12.1,"Marin County, California",2017,0.765135751,0.017803836
"5897","0500000US06041",6041,26.2,18,"Marin County, California",2010,0.792607032,0.029057078
"5898","0500000US06041",6041,26.2,18,"Marin County, California",2011,0.783140089,0.030776651
"5899","0500000US06041",6041,26.2,18,"Marin County, California",2012,0.801233261,0.023028949
"5900","0500000US06041",6041,26.2,18,"Marin County, California",2013,0.794465195,0.024693747
"5901","0500000US06041",6041,26.2,18,"Marin County, California",2014,0.795045062,0.021231064
"5902","0500000US06041",6041,26.2,18,"Marin County, California",2015,0.774233312,0.026705357
"5903","0500000US06041",6041,26.2,18,"Marin County, California",2016,0.768943914,0.023456653
"5904","0500000US06041",6041,26.2,18,"Marin County, California",2017,0.765135751,0.017803836
"5905","0500000US06041",6041,26.2,8.2,"Marin County, California",2010,0.792607032,0.029057078
"5906","0500000US06041",6041,26.2,8.2,"Marin County, California",2011,0.783140089,0.030776651
"5907","0500000US06041",6041,26.2,8.2,"Marin County, California",2012,0.801233261,0.023028949
"5908","0500000US06041",6041,26.2,8.2,"Marin County, California",2013,0.794465195,0.024693747
"5909","0500000US06041",6041,26.2,8.2,"Marin County, California",2014,0.795045062,0.021231064
"5910","0500000US06041",6041,26.2,8.2,"Marin County, California",2015,0.774233312,0.026705357
"5911","0500000US06041",6041,26.2,8.2,"Marin County, California",2016,0.768943914,0.023456653
"5912","0500000US06041",6041,26.2,8.2,"Marin County, California",2017,0.765135751,0.017803836
"5913","0500000US06041",6041,26.2,15,"Marin County, California",2010,0.792607032,0.029057078
"5914","0500000US06041",6041,26.2,15,"Marin County, California",2011,0.783140089,0.030776651
"5915","0500000US06041",6041,26.2,15,"Marin County, California",2012,0.801233261,0.023028949
"5916","0500000US06041",6041,26.2,15,"Marin County, California",2013,0.794465195,0.024693747
"5917","0500000US06041",6041,26.2,15,"Marin County, California",2014,0.795045062,0.021231064
"5918","0500000US06041",6041,26.2,15,"Marin County, California",2015,0.774233312,0.026705357
"5919","0500000US06041",6041,26.2,15,"Marin County, California",2016,0.768943914,0.023456653
"5920","0500000US06041",6041,26.2,15,"Marin County, California",2017,0.765135751,0.017803836
"5921","0500000US06041",6041,26.2,16,"Marin County, California",2010,0.792607032,0.029057078
"5922","0500000US06041",6041,26.2,16,"Marin County, California",2011,0.783140089,0.030776651
"5923","0500000US06041",6041,26.2,16,"Marin County, California",2012,0.801233261,0.023028949
"5924","0500000US06041",6041,26.2,16,"Marin County, California",2013,0.794465195,0.024693747
"5925","0500000US06041",6041,26.2,16,"Marin County, California",2014,0.795045062,0.021231064
"5926","0500000US06041",6041,26.2,16,"Marin County, California",2015,0.774233312,0.026705357
"5927","0500000US06041",6041,26.2,16,"Marin County, California",2016,0.768943914,0.023456653
"5928","0500000US06041",6041,26.2,16,"Marin County, California",2017,0.765135751,0.017803836
"5929","0500000US06041",6041,26.2,5956,"Marin County, California",2010,0.792607032,0.029057078
"5930","0500000US06041",6041,26.2,5956,"Marin County, California",2011,0.783140089,0.030776651
"5931","0500000US06041",6041,26.2,5956,"Marin County, California",2012,0.801233261,0.023028949
"5932","0500000US06041",6041,26.2,5956,"Marin County, California",2013,0.794465195,0.024693747
"5933","0500000US06041",6041,26.2,5956,"Marin County, California",2014,0.795045062,0.021231064
"5934","0500000US06041",6041,26.2,5956,"Marin County, California",2015,0.774233312,0.026705357
"5935","0500000US06041",6041,26.2,5956,"Marin County, California",2016,0.768943914,0.023456653
"5936","0500000US06041",6041,26.2,5956,"Marin County, California",2017,0.765135751,0.017803836
"5937","0500000US06041",6041,26.2,8519,"Marin County, California",2010,0.792607032,0.029057078
"5938","0500000US06041",6041,26.2,8519,"Marin County, California",2011,0.783140089,0.030776651
"5939","0500000US06041",6041,26.2,8519,"Marin County, California",2012,0.801233261,0.023028949
"5940","0500000US06041",6041,26.2,8519,"Marin County, California",2013,0.794465195,0.024693747
"5941","0500000US06041",6041,26.2,8519,"Marin County, California",2014,0.795045062,0.021231064
